doi,title,repository,publisher,landing_url,commons_url,client_id,publication_year,also_on_hal,hal_publications,hal_ids,match_reasons,object_kind
10.5281/zenodo.21720634,Passive inflation simulations in hypertrophic cardiomyopathy patients,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21720634,https://commons.datacite.org/doi.org/10.5281/zenodo.21720634,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.21809470,Reference (unloaded) configuration simulations in hypertrophic cardiomyopathy patients,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21809470,https://commons.datacite.org/doi.org/10.5281/zenodo.21809470,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.21809471,Reference (unloaded) configuration simulations in hypertrophic cardiomyopathy patients,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21809471,https://commons.datacite.org/doi.org/10.5281/zenodo.21809471,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.21822517,Closed-loop cardiac cycle simulations in hypertrophic cardiomyopathy patients,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21822517,https://commons.datacite.org/doi.org/10.5281/zenodo.21822517,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.21822518,Closed-loop cardiac cycle simulations in hypertrophic cardiomyopathy patients,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21822518,https://commons.datacite.org/doi.org/10.5281/zenodo.21822518,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.21824000,Interlaboratory comparison for the determination of the protonation constants of (edta)4– and the stability constants of Zn2+/(edta)4–  by glass-electrode potentiometry,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21824000,https://commons.datacite.org/doi.org/10.5281/zenodo.21824000,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.21824001,Interlaboratory comparison for the determination of the protonation constants of (edta)4– and the stability constants of Zn2+/(edta)4–  by glass-electrode potentiometry,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21824001,https://commons.datacite.org/doi.org/10.5281/zenodo.21824001,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.21853026,OligoDistiller V2: An Integrated LC–MS Ecosystem for Deep Impurity Profiling of Oligonucleotide Therapeutics,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21853026,https://commons.datacite.org/doi.org/10.5281/zenodo.21853026,cern.zenodo,2026,False,0,,,dataset_repo
10.5281/zenodo.21853027,OligoDistiller V2: An Integrated LC–MS Ecosystem for Deep Impurity Profiling of Oligonucleotide Therapeutics,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21853027,https://commons.datacite.org/doi.org/10.5281/zenodo.21853027,cern.zenodo,2026,False,0,,,dataset_repo
10.5281/zenodo.21925329,GenBank Accession Numbers of Shallow evolutionary divergence in the Antarctic notothenioid genus Harpagifer across the Southern Ocean,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21925329,https://commons.datacite.org/doi.org/10.5281/zenodo.21925329,cern.zenodo,2026,False,0,,,dataset_repo
10.5281/zenodo.21925330,GenBank Accession Numbers of Shallow evolutionary divergence in the Antarctic notothenioid genus Harpagifer across the Southern Ocean,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21925330,https://commons.datacite.org/doi.org/10.5281/zenodo.21925330,cern.zenodo,2026,False,0,,,dataset_repo
10.5281/zenodo.21944358,OligoDistiller V2: An Integrated LC–MS Ecosystem for Deep Impurity Profiling of Oligonucleotide Therapeutics,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21944358,https://commons.datacite.org/doi.org/10.5281/zenodo.21944358,cern.zenodo,2026,False,0,,,dataset_repo
10.5281/zenodo.21958676,OligoDistiller V2: An Integrated LC–MS Ecosystem for Deep Impurity Profiling of Oligonucleotide Therapeutics,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21958676,https://commons.datacite.org/doi.org/10.5281/zenodo.21958676,cern.zenodo,2026,False,0,,,dataset_repo
10.5281/zenodo.21958692,OligoDistiller V2: An Integrated LC–MS Ecosystem for Deep Impurity Profiling of Oligonucleotide Therapeutics,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21958692,https://commons.datacite.org/doi.org/10.5281/zenodo.21958692,cern.zenodo,2026,False,0,,,dataset_repo
10.5281/zenodo.22080968,Data underlying: Beyond carcinogenesis — viral infection and survival in pancreatic ductal adenocarcinoma: a systematic review and meta-analysis,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.22080968,https://commons.datacite.org/doi.org/10.5281/zenodo.22080968,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.22082452,Michelin Roads 1910-1930,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.22082452,https://commons.datacite.org/doi.org/10.5281/zenodo.22082452,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.22202057,Michelin Roads 1910-1930,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.22202057,https://commons.datacite.org/doi.org/10.5281/zenodo.22202057,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.22735795,Répertoire consolidé des stratégies identitaires,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.22735795,https://commons.datacite.org/doi.org/10.5281/zenodo.22735795,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.22735796,Répertoire consolidé des stratégies identitaires,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.22735796,https://commons.datacite.org/doi.org/10.5281/zenodo.22735796,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.3727273,"French Historical GIS, 1700-2020. Administrative units, Populations, Transports",Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.3727273,https://commons.datacite.org/doi.org/10.5281/zenodo.3727273,cern.zenodo,2026,False,0,,creator_name,dataset_repo
10.5281/zenodo.3727274,"French Historical GIS, 1700-2020. Administrative units, Populations, Transports, Economy",Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.3727274,https://commons.datacite.org/doi.org/10.5281/zenodo.3727274,cern.zenodo,2023,False,0,,creator_name,dataset_repo
10.5281/zenodo.3784636,Data from: Spatio-temporal trends in richness and persistence of bacterial communities in decline-phase water vole populations,Zenodo,Zenodo,https://zenodo.org/record/3784636,https://commons.datacite.org/doi.org/10.5281/zenodo.3784636,cern.zenodo,2020,False,0,,,dataset_repo
10.5281/zenodo.3784637,Data from: Spatio-temporal trends in richness and persistence of bacterial communities in decline-phase water vole populations,Zenodo,Zenodo,https://zenodo.org/record/3784637,https://commons.datacite.org/doi.org/10.5281/zenodo.3784637,cern.zenodo,2020,False,0,,,dataset_repo
10.5281/zenodo.4015137,"Dataset supporting the findings of Alleon et al. ""Inherited geochemical diversity of 3.4 Ga organic films from the Buck Reef Chert, South Africa.."" published in Communications Earth &amp; Environment",Zenodo,Zenodo,https://zenodo.org/record/4015137,https://commons.datacite.org/doi.org/10.5281/zenodo.4015137,cern.zenodo,2020,False,0,,,dataset_repo
10.5281/zenodo.4015138,"Dataset supporting the findings of Alleon et al. ""Inherited geochemical diversity of 3.4 Ga organic films from the Buck Reef Chert, South Africa.."" published in Communications Earth &amp; Environment",Zenodo,Zenodo,https://zenodo.org/record/4015138,https://commons.datacite.org/doi.org/10.5281/zenodo.4015138,cern.zenodo,2020,False,0,,,dataset_repo
10.5281/zenodo.4058217,Consistent variations in personality traits and their potential for genetic improvement in the biocontrol agent Trichogramma evanescens - Data table and code for data analysis,Zenodo,Zenodo,https://zenodo.org/record/4058217,https://commons.datacite.org/doi.org/10.5281/zenodo.4058217,cern.zenodo,2020,False,0,,,dataset_repo
10.5281/zenodo.4058218,Consistent variations in personality traits and their potential for genetic improvement in the biocontrol agent Trichogramma evanescens - Data table and code for data analysis,Zenodo,Zenodo,https://zenodo.org/record/4058218,https://commons.datacite.org/doi.org/10.5281/zenodo.4058218,cern.zenodo,2020,False,0,,,dataset_repo
10.5281/zenodo.4066339,Data from: Review of Early Triassic Thylacocephala,Zenodo,Zenodo,https://zenodo.org/record/4066339,https://commons.datacite.org/doi.org/10.5281/zenodo.4066339,cern.zenodo,2020,False,0,,creator_name,dataset_repo
10.5281/zenodo.4066340,Data from: Review of Early Triassic Thylacocephala,Zenodo,Zenodo,https://zenodo.org/record/4066340,https://commons.datacite.org/doi.org/10.5281/zenodo.4066340,cern.zenodo,2020,False,0,,creator_name,dataset_repo
10.5281/zenodo.4606731,"Dataset of Nevers et al. in E-surf Discussions: ""Landslides as geological hotspots of CO2 to the atmosphere: clues from the instrumented Séchilienne landslide, Western European Alps""",Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.4606731,https://commons.datacite.org/doi.org/10.5281/zenodo.4606731,cern.zenodo,2021,False,0,,,dataset_repo
10.5281/zenodo.4606732,"Dataset of Nevers et al. in E-surf Discussions: ""Landslides as geological hotspots of CO2 to the atmosphere: clues from the instrumented Séchilienne landslide, Western European Alps""",Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.4606732,https://commons.datacite.org/doi.org/10.5281/zenodo.4606732,cern.zenodo,2021,False,0,,,dataset_repo
10.5281/zenodo.4771464,"Data for the paper ""Integrative analysis of the mineralogical and chemical composition of modern microbialites from ten Mexican lakes: what do we learn about their formation?"" published in GCA",Zenodo,Zenodo,https://zenodo.org/record/4771464,https://commons.datacite.org/doi.org/10.5281/zenodo.4771464,cern.zenodo,2021,False,0,,,dataset_repo
10.5281/zenodo.4771465,"Data for the paper ""Integrative analysis of the mineralogical and chemical composition of modern microbialites from ten Mexican lakes: what do we learn about their formation?"" published in GCA",Zenodo,Zenodo,https://zenodo.org/record/4771465,https://commons.datacite.org/doi.org/10.5281/zenodo.4771465,cern.zenodo,2021,False,0,,,dataset_repo
10.5281/zenodo.5169014,Morphometric variations in cephalothorax shape of Whip Spiders,Zenodo,Zenodo,https://zenodo.org/record/5169014,https://commons.datacite.org/doi.org/10.5281/zenodo.5169014,cern.zenodo,2021,False,0,,,dataset_repo
10.5281/zenodo.5169015,Morphometric variations in cephalothorax shape of Whip Spiders,Zenodo,Zenodo,https://zenodo.org/record/5169015,https://commons.datacite.org/doi.org/10.5281/zenodo.5169015,cern.zenodo,2021,False,0,,,dataset_repo
10.5281/zenodo.5764589,data sets: thematic and script food associate knowledge in preschoolers,Zenodo,Zenodo,https://zenodo.org/record/5764589,https://commons.datacite.org/doi.org/10.5281/zenodo.5764589,cern.zenodo,2021,False,0,,creator_name,dataset_repo
10.5281/zenodo.5764590,data sets: thematic and script food associate knowledge in preschoolers,Zenodo,Zenodo,https://zenodo.org/record/5764590,https://commons.datacite.org/doi.org/10.5281/zenodo.5764590,cern.zenodo,2021,False,0,,creator_name,dataset_repo
10.5281/zenodo.61163,DCE-MRI prostate images,Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.61163,https://commons.datacite.org/doi.org/10.5281/zenodo.61163,cern.zenodo,2016,False,0,,creator_name,dataset_repo
10.5281/zenodo.61452,Imbalanced Dataset For Benchmarking,Zenodo,Zenodo,https://zenodo.org/record/61452,https://commons.datacite.org/doi.org/10.5281/zenodo.61452,cern.zenodo,2016,False,0,,,dataset_repo
10.5281/zenodo.6420846,Data Clain et al. - Supporting the uncertainty of job seekers,Zenodo,Zenodo,https://zenodo.org/record/6420846,https://commons.datacite.org/doi.org/10.5281/zenodo.6420846,cern.zenodo,2022,False,0,,creator_name,dataset_repo
10.5281/zenodo.6420847,Data Clain et al. - Supporting the uncertainty of job seekers,Zenodo,Zenodo,https://zenodo.org/record/6420847,https://commons.datacite.org/doi.org/10.5281/zenodo.6420847,cern.zenodo,2022,False,0,,creator_name,dataset_repo
10.5281/zenodo.6535147,"Plant–insect interactions from the mid-Cretaceous at Puy-Puy (Aquitaine Basin, western France) indicates preferential herbivory for angiosperms amid a forest of ferns, gymnosperms, and angiosperms",Zenodo,Zenodo,https://zenodo.org/record/6535147,https://commons.datacite.org/doi.org/10.5281/zenodo.6535147,cern.zenodo,2022,False,0,,,dataset_repo
10.5281/zenodo.6535148,"Plant–insect interactions from the mid-Cretaceous at Puy-Puy (Aquitaine Basin, western France) indicates preferential herbivory for angiosperms amid a forest of ferns, gymnosperms, and angiosperms",Zenodo,Zenodo,https://zenodo.org/record/6535148,https://commons.datacite.org/doi.org/10.5281/zenodo.6535148,cern.zenodo,2022,False,0,,,dataset_repo
10.5281/zenodo.7496836,Deleterious effects of thermal and water stresses on life history and physiology: a case study on woodlouse,Zenodo,Zenodo,https://zenodo.org/record/7496836,https://commons.datacite.org/doi.org/10.5281/zenodo.7496836,cern.zenodo,2023,False,0,,,dataset_repo
10.5281/zenodo.7496837,Deleterious effects of thermal and water stresses on life history and physiology: a case study on woodlouse,Zenodo,Zenodo,https://zenodo.org/record/7496837,https://commons.datacite.org/doi.org/10.5281/zenodo.7496837,cern.zenodo,2023,False,0,,,dataset_repo
10.5281/zenodo.7584854,SFF-RTI simulated imagery - Statue du parc d'Austerlitz,Zenodo,Zenodo,https://zenodo.org/record/7584854,https://commons.datacite.org/doi.org/10.5281/zenodo.7584854,cern.zenodo,2023,False,0,,creator_name,dataset_repo
10.5281/zenodo.7584855,SFF-RTI simulated imagery - Statue du parc d'Austerlitz,Zenodo,Zenodo,https://zenodo.org/record/7584855,https://commons.datacite.org/doi.org/10.5281/zenodo.7584855,cern.zenodo,2023,False,0,,creator_name,dataset_repo
10.5281/zenodo.7585219,RTI simulated imagery - Coin-like object with and without surface markings,Zenodo,Zenodo,https://zenodo.org/record/7585219,https://commons.datacite.org/doi.org/10.5281/zenodo.7585219,cern.zenodo,2023,False,0,,creator_name,dataset_repo
10.5281/zenodo.7585220,RTI simulated imagery - Coin-like object with and without surface markings,Zenodo,Zenodo,https://zenodo.org/record/7585220,https://commons.datacite.org/doi.org/10.5281/zenodo.7585220,cern.zenodo,2023,False,0,,creator_name,dataset_repo
10.5281/zenodo.7585302,RTI simulated imagery - Parade Shield of King Erik XIV of Sweden,Zenodo,Zenodo,https://zenodo.org/record/7585302,https://commons.datacite.org/doi.org/10.5281/zenodo.7585302,cern.zenodo,2023,False,0,,creator_name,dataset_repo
10.5281/zenodo.7585303,RTI simulated imagery - Parade Shield of King Erik XIV of Sweden,Zenodo,Zenodo,https://zenodo.org/record/7585303,https://commons.datacite.org/doi.org/10.5281/zenodo.7585303,cern.zenodo,2023,False,0,,creator_name,dataset_repo
10.5281/zenodo.7716546,"Evolution of the breeding bird populations in the Drugeon basin, Franche-Comté, France, based on IPA (1998-2020)",Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.7716546,https://commons.datacite.org/doi.org/10.5281/zenodo.7716546,cern.zenodo,2023,False,0,,contributor_name,dataset_repo
10.5281/zenodo.7716547,"Evolution of the breeding bird populations in the Drugeon basin, Franche-Comté, France, based on IPA (1998-2020)",Zenodo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.7716547,https://commons.datacite.org/doi.org/10.5281/zenodo.7716547,cern.zenodo,2023,False,0,,contributor_name,dataset_repo
10.5281/zenodo.8079148,Respiratory protein-driven selectivity during the Permian–Triassic mass extinction,Zenodo,Zenodo,https://zenodo.org/record/8079148,https://commons.datacite.org/doi.org/10.5281/zenodo.8079148,cern.zenodo,2023,False,0,,,dataset_repo
10.5281/zenodo.8079149,Respiratory protein-driven selectivity during the Permian–Triassic mass extinction,Zenodo,Zenodo,https://zenodo.org/record/8079149,https://commons.datacite.org/doi.org/10.5281/zenodo.8079149,cern.zenodo,2023,False,0,,,dataset_repo
10.5281/zenodo.8180746,"Data and codes from ""How does dispersal shape the genetic structure of animal populations in European cities? A simulation approach""",Zenodo,Zenodo,https://zenodo.org/record/8180746,https://commons.datacite.org/doi.org/10.5281/zenodo.8180746,cern.zenodo,2023,False,0,,,dataset_repo
10.5281/zenodo.8180747,"Data and codes from ""How does dispersal shape the genetic structure of animal populations in European cities? A simulation approach""",Zenodo,Zenodo,https://zenodo.org/record/8180747,https://commons.datacite.org/doi.org/10.5281/zenodo.8180747,cern.zenodo,2023,False,0,,,dataset_repo
10.5281/zenodo.8364408,TimeTank: A Corpus of Sentences Annotated with TimeInfo for Temporal Data,Zenodo,Zenodo,https://zenodo.org/record/8364408,https://commons.datacite.org/doi.org/10.5281/zenodo.8364408,cern.zenodo,2023,False,0,,,dataset_repo
10.5281/zenodo.8364409,TimeTank: A Corpus of Sentences Annotated with TimeInfo for Temporal Data,Zenodo,Zenodo,https://zenodo.org/record/8364409,https://commons.datacite.org/doi.org/10.5281/zenodo.8364409,cern.zenodo,2023,False,0,,,dataset_repo
10.5285/d6b7c567-49f0-44c7-a94c-e82fa17ff98e,"Terrestrial palaeo-environmental proxy data of the Upper Pliensbachian, Mochras Borehole sediments, deposited in the Cardigan Bay Basin, Wales",NERC EDS National Geoscience Data Centre,NERC EDS National Geoscience Data Centre,https://www2.bgs.ac.uk/nationalgeosciencedatacentre/citedData/catalogue/d6b7c567-49f0-44c7-a94c-e82fa17ff98e.html,https://commons.datacite.org/doi.org/10.5285/d6b7c567-49f0-44c7-a94c-e82fa17ff98e,bl.nerc,2021,False,0,,contributor_name,other
10.5287/bodleian:dq9jjpxg5,Light-matter interaction in open cavities with dielectric stacks,University of Oxford,University of Oxford,https://ora.ox.ac.uk/objects/uuid:99bddac5-d0a8-4116-b2f8-03b416c228b0,https://commons.datacite.org/doi.org/10.5287/bodleian:dq9jjpxg5,bl.oxdb,2021,False,0,,creator_name,other
10.5291/ill-data.crg-2787,Neutron diffraction study of structural flexibility of pure silica chabazite: influence of temperature adnd D2 adsorption,Institut Laue-Langevin (ILL),Institut Laue-Langevin (ILL),https://doi.ill.fr/10.5291/ILL-DATA.CRG-2787,https://commons.datacite.org/doi.org/10.5291/ill-data.crg-2787,inist.ill,2021,False,0,,creator_name,other
10.5683/sp3/gldt0r,Balancing foraging opportunity and predation risk: Influence of dependent neonates on spatial co-occurrence of northern cervids and omnivorous predators,Borealis,Borealis,https://borealisdata.ca/citation?persistentId=doi:10.5683/SP3/GLDT0R,https://commons.datacite.org/doi.org/10.5683/sp3/gldt0r,ocul.spdv,2026,False,0,,creator_name,other
10.5683/sp3/n6vtno,Data for: Critical habitat thresholds for effective pollinator conservation in agricultural landscapes,Borealis,Borealis,https://borealisdata.ca/citation?persistentId=doi:10.5683/SP3/N6VTNO,https://commons.datacite.org/doi.org/10.5683/sp3/n6vtno,ocul.spdv,2025,False,0,,creator_name,other
10.57745/02gv5f,PRISMA EcoEvo quality evaluation-update.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/02GV5F,https://commons.datacite.org/doi.org/10.57745/02gv5f,rdg.prod,2026,False,0,,,dataset_repo
10.57745/0g65l7,Task 3.4 - Deliverable 1 - Life cycle assessment of the LETSPROSEED pulse protein ingredients,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/0G65L7,https://commons.datacite.org/doi.org/10.57745/0g65l7,rdg.prod,2025,True,1,hal-05371151,,dataset_repo
10.57745/0hqxxj,Fig. 6 Networkplot.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/0HQXXJ,https://commons.datacite.org/doi.org/10.57745/0hqxxj,rdg.prod,2024,False,0,,,dataset_repo
10.57745/0vqjde,rmqs1_16S_otu_reference_sequence.fasta.gz,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/0VQJDE,https://commons.datacite.org/doi.org/10.57745/0vqjde,rdg.prod,2023,False,0,,,dataset_repo
10.57745/1flats,Fig. 4 Keywords occurrence.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/1FLATS,https://commons.datacite.org/doi.org/10.57745/1flats,rdg.prod,2024,False,0,,,dataset_repo
10.57745/1ycjh6,Data_periphyton_pharma.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/1YCJH6,https://commons.datacite.org/doi.org/10.57745/1ycjh6,rdg.prod,2026,False,0,,,dataset_repo
10.57745/230dns,Meta-analysis Supplemenatry Fig 3a and 3b.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/230DNS,https://commons.datacite.org/doi.org/10.57745/230dns,rdg.prod,2024,False,0,,,dataset_repo
10.57745/2ekxii,Meta-analysis Fig.7 and Supplementary figure 1.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/2EKXII,https://commons.datacite.org/doi.org/10.57745/2ekxii,rdg.prod,2024,False,0,,,dataset_repo
10.57745/2r5fbe,Fig 2 Publication years.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/2R5FBE,https://commons.datacite.org/doi.org/10.57745/2r5fbe,rdg.prod,2026,False,0,,,dataset_repo
10.57745/2txvjj,LCI_Faba(C9863)_Process_diagram_and_inventory_data_Concentrate_v240727.xlsx,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/2TXVJJ,https://commons.datacite.org/doi.org/10.57745/2txvjj,rdg.prod,2025,False,0,,,dataset_repo
10.57745/2uqhnj,LCI_Processus_list_Isolates_v250625.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/2UQHNJ,https://commons.datacite.org/doi.org/10.57745/2uqhnj,rdg.prod,2025,False,0,,,dataset_repo
10.57745/4gdv8e,readme Rigaud.txt,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/4GDV8E,https://commons.datacite.org/doi.org/10.57745/4gdv8e,rdg.prod,2023,False,0,,,dataset_repo
10.57745/4jaomy,rmqs1_16S_taxonomy_family.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/4JAOMY,https://commons.datacite.org/doi.org/10.57745/4jaomy,rdg.prod,2023,False,0,,,dataset_repo
10.57745/4qdfej,README.txt,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/4QDFEJ,https://commons.datacite.org/doi.org/10.57745/4qdfej,rdg.prod,2026,False,0,,,dataset_repo
10.57745/4za4ko,Decay_OIV.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/4ZA4KO,https://commons.datacite.org/doi.org/10.57745/4za4ko,rdg.prod,2022,False,0,,,dataset_repo
10.57745/55pq4w,Dataset for redundancy-new.xlsx,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/55PQ4W,https://commons.datacite.org/doi.org/10.57745/55pq4w,rdg.prod,2026,False,0,,,dataset_repo
10.57745/5gsrg4,rmqs1_16S_otu_taxonomy.tsv,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/5GSRG4,https://commons.datacite.org/doi.org/10.57745/5gsrg4,rdg.prod,2024,False,0,,,dataset_repo
10.57745/6e5eun,Experimental data set - Coalescence to tailor multidegrading microbial communities : microbial degradation of Sulfaméthazine and Isoproturon and community composition,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/6E5EUN,https://commons.datacite.org/doi.org/10.57745/6e5eun,rdg.prod,2026,False,0,,,dataset_repo
10.57745/6hqojh,03_taxonomic_composition.html,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/6HQOJH,https://commons.datacite.org/doi.org/10.57745/6hqojh,rdg.prod,2026,False,0,,,dataset_repo
10.57745/6ktyze,LCA_Faba(C9864)_Impacts_Contributions_Concentrate_v250724.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/6KTYZE,https://commons.datacite.org/doi.org/10.57745/6ktyze,rdg.prod,2025,False,0,,,dataset_repo
10.57745/71ljkj,rmqs1_16S_taxonomy_genus.metadata.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/71LJKJ,https://commons.datacite.org/doi.org/10.57745/71ljkj,rdg.prod,2023,False,0,,,dataset_repo
10.57745/72bp1v,Data_water.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/72BP1V,https://commons.datacite.org/doi.org/10.57745/72bp1v,rdg.prod,2026,False,0,,,dataset_repo
10.57745/7et9y1,List of included-excluded articles-update.xls,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/7ET9Y1,https://commons.datacite.org/doi.org/10.57745/7et9y1,rdg.prod,2026,False,0,,,dataset_repo
10.57745/7v58r8,Acceptability of protein-fortified recipes in older adults in France: central location test,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/7V58R8,https://commons.datacite.org/doi.org/10.57745/7v58r8,rdg.prod,2026,False,0,,,dataset_repo
10.57745/88nmcv,LCA_Faba(C9896)_Impacts_Contributions_Concentrate_v250724.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/88NMCV,https://commons.datacite.org/doi.org/10.57745/88nmcv,rdg.prod,2025,False,0,,,dataset_repo
10.57745/8ckbik,rmqs1_16S_taxonomy_phylum.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/8CKBIK,https://commons.datacite.org/doi.org/10.57745/8ckbik,rdg.prod,2023,False,0,,,dataset_repo
10.57745/8jcn5y,Code for Redundancy-new.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/8JCN5Y,https://commons.datacite.org/doi.org/10.57745/8jcn5y,rdg.prod,2026,False,0,,,dataset_repo
10.57745/8l1i5k,trials_data.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/8L1I5K,https://commons.datacite.org/doi.org/10.57745/8l1i5k,rdg.prod,2026,False,0,,,dataset_repo
10.57745/8o4myw,Dataset for redundancy-new.xlsx,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/8O4MYW,https://commons.datacite.org/doi.org/10.57745/8o4myw,rdg.prod,2026,False,0,,,dataset_repo
10.57745/8opkt2,rmqs1_16S_taxonomy_class.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/8OPKT2,https://commons.datacite.org/doi.org/10.57745/8opkt2,rdg.prod,2023,False,0,,,dataset_repo
